Entry	Gene Names
Q6C9D1	YALI0_D12166g
Q6C9D3	YALI0_D12122g
Q6C9D4	YALI0_D12100g
Q6C9D6	YALI0_D12056g
Q6C9D8	YALI0_D11990g
Q6C9E1	YALI0_D11924g
Q6C9E3	YALI0_D11880g
Q6C9F0	YALI0_D11726g
Q6C9F2	YALI0_D11682g
Q6C9F3	YALI0_D11660g
Q6C9F4	YALI0_D11638g
Q6C9F5	YALI0_D11616g
Q6C9F6	YALI0_D11594g
Q6C9G1	YALI0_D11484g
Q6C9G3	YALI0_D11440g
Q6C9G7	YALI0_D11352g
Q6C9H0	YALI0_D11286g
Q6C9H1	YALI0_D11264g
Q6C9H4	YALI0_D11198g
Q6C9H8	YALI0_D11088g
Q6C9H9	YALI0_D11066g
Q6C9I0	YALI0_D11044g
Q6C9I1	YALI0_D11022g
Q6C9I3	YALI0_D10989g
Q6C9I5	YALI0_D10945g
Q6C9I9	YALI0_D10857g
Q6C9J1	YALI0_D10813g
Q6C9J2	YALI0_D10791g
Q6C9J3	YALI0_D10769g
Q6C9J4	YALI0_D10747g
Q6C9J5	YALI0_D10725g
Q6C9J6	YALI0_D10703g
Q6C9J7	YALI0_D10681g
Q6C9J8	YALI0_D10659g
Q6C9J9	YALI0_D10615g
Q6C9K3	YALI0_D10527g
Q6C9K5	YALI0_D10483g
Q6C9K6	YALI0_D10461g
Q6C9K7	YALI0_D10417g
Q6C9L1	YALI0_D10263g
Q6C9L3	YALI0_D10175g
Q6C9L4	YALI0_D10153g
Q6C9L6	YALI0_D10109g
Q6C9L8	YALI0_D10087g
Q6C9L9	YALI0_D10065g
Q6C9M0	YALI0_D10043g
Q6C9M1	YALI0_D10021g
Q6C9M3	YALI0_D09977g
Q6C9M7	YALI0_D09889g
Q6C9N1	YALI0_D09801g
Q6C9N3	YALI0_D09757g
Q6C9N8	YALI0_D09647g
Q6C9N9	YALI0_D09625g
Q6C9P1	YALI0_D09493g
Q6C9P2	YALI0_D09471g
Q6C9P4	YALI0_D09427g
Q6C9P5	YALI0_D09383g
Q6C9P7	YALI0_D09339g
Q6C9P8	YALI0_D09317g
Q6C9P9	YALI0_D09295g
Q6C9Q2	YALI0_D09229g
Q6C9Q3	YALI0_D09207g
Q6C9Q4	YALI0_D09185g
Q6C9Q6	YALI0_D09141g
Q6C9R0	YALI0_D09064g
Q6C9R2	YALI0_D09020g
Q6C9R4	YALI0_D08976g
Q6C9R7	YALI0_D08910g
Q6C9S0	YALI0_D08844g
Q6C9S1	YALI0_D08822g
Q6C9S2	YALI0_D08800g
Q6C9S3	YALI0_D08778g
Q6C9S5	YALI0_D08734g
Q6C9S8	YALI0_D08668g
Q6C9S9	YALI0_D08646g
Q6C9T1	YALI0_D08602g
Q6C9T4	YALI0_D08536g
Q6C9T6	YALI0_D08492g
Q6C9T7	YALI0_D08470g
Q6C9T9	YALI0_D08419g
Q6C9U0	YALI0_D08404g
Q6C9U2	YALI0_D08360g
Q6C9U4	YALI0_D08316g
Q6C9U5	YALI0_D08294g
Q6C9U7	YALI0_D08250g
Q6C9V1	YALI0_D08162g
Q6C9V2	YALI0_D08140g
Q6C9V3	YALI0_D08118g
Q6C9V4	YALI0_D08052g
Q6C9V6	YALI0_D07964g
Q6C9V7	YALI0_D07942g
Q6C9V9	YALI0_D07898g
Q6C9W1	YALI0_D07876g
Q6C9W3	YALI0_D07832g
Q6C9W4	YALI0_D07810g
Q6C9W6	YALI0_D07766g
Q6C9W7	YALI0_D07744g
Q6C9X1	YALI0_D07656g
Q6C9X2	YALI0_D07634g
Q6C9X5	YALI0_D07568g
Q6C9X6	YALI0_D07546g
Q6C9X8	YALI0_D07502g
Q6C9Y0	YALI0_D07458g
Q6C9Y3	YALI0_D07392g
Q6C9Y5	YALI0_D07348g
Q6C9Y9	YALI0_D07260g
Q6C9Z0	YALI0_D07238g
Q6C9Z1	YALI0_D07216g
Q6C9Z6	YALI0_D07106g
Q6C9Z8	YALI0_D07062g
Q6C9Z9	YALI0_D07040g
Q6CA00	YALI0_D07018g
Q6CA01	YALI0_D06996g
Q6CA03	YALI0_D06952g
Q6CA07	YALI0_D06864g
Q6CA09	YALI0_D06820g
Q6CA10	YALI0_D06798g
Q6CA13	YALI0_D06732g
Q6CA14	YALI0_D06710g
Q6CA15	YALI0_D06688g
Q6CA17	YALI0_D06655g
Q6CA18	YALI0_D06633g
Q6CA19	YALI0_D06611g
Q6CA21	YALI0_D06567g
Q6CA23	YALI0_D06523g
Q6CA25	YALI0_D06479g
Q6CA27	YALI0_D06435g
Q6CA29	YALI0_D06391g
Q6CA30	YALI0_D06369g
Q6CA31	YALI0_D06347g
Q6CA39	YALI0_D06171g
Q6CA40	YALI0_D06149g
Q6CA41	YALI0_D06083g
Q6CA42	YALI0_D06061g
Q6CA46	YALI0_A07238g YALI0_D05973g
Q6CA49	YALI0_D05929g
Q6CA50	YALI0_D05863g
Q6CA55	YALI0_D05753g
Q6CA56	YALI0_D05731g
Q6CA58	YALI0_D05687g
Q6CA59	YALI0_D05665g
Q6CA61	YALI0_D05621g
Q6CA62	YALI0_D05599g
Q6CA63	YALI0_D05577g
Q6CA64	YALI0_D05547g
Q6CA65	YALI0_D05533g
Q6CA69	YALI0_D05401g
Q6CA70	YALI0_D05379g
Q6CA71	YALI0_D05357g
Q6CA73	YALI0_D05313g
Q6CA75	YALI0_D05269g
Q6CA76	YALI0_D05247g
Q6CA77	YALI0_D05203g
Q6CA80	YALI0_D05137g
Q6CA83	YALI0_D05049g
Q6CA84	YALI0_D05041g
Q6CA88	YALI0_D04939g
Q6CA89	YALI0_D04917g
Q6CA90	YALI0_D04895g
Q6CA94	YALI0_D04807g
Q6CA95	YALI0_D04785g
Q6CA96	YALI0_D04763g
Q6CA99	YALI0_D04697g
Q6CAA2	YALI0_D04576g
Q6CAA3	YALI0_D04554g
Q6CAA4	YALI0_D04510g
Q6CAA9	YALI0_D04400g
Q6CAB1	YALI0_D04356g
Q6CAB3	YALI0_D04312g
Q6CAB4	YALI0_D04290g
Q6CAB9	YALI0_D04180g
Q6CAC1	YALI0_D04136g
Q6CAC3	YALI0_D04092g
Q6CAC4	YALI0_D04070g
Q6CAC8	YALI0_D03982g
Q6CAD0	YALI0_D03938g
Q6CAD3	YALI0_D03784g
Q6CAD4	YALI0_D03762g
Q6CAD5	YALI0_D03740g
Q6CAD7	YALI0_D03696g
Q6CAD9	YALI0_D03663g
Q6CAE0	YALI0_D03641g
Q6CAE2	YALI0_D03597g
Q6CAF1	YALI0_D03355g
Q6CAF3	YALI0_D03311g
Q6CAF4	YALI0_D03267g
Q6CAF5	YALI0_D03245g
Q6CAF9	YALI0_D03113g
Q6CAG0	YALI0_D03091g
Q6CAG2	YALI0_D02995g
Q6CAG3	YALI0_D02981g
Q6CAG5	YALI0_D02937g
Q6CAG6	YALI0_D02915g
Q6CAG7	YALI0_D02893g
Q6CAH2	YALI0_D02783g
Q6CAH3	YALI0_D02761g
Q6CAH4	YALI0_D02739g
Q6CAH6	YALI0_D02695g
Q6CAH7	YALI0_D02673g
Q6CAH8	YALI0_D02651g
Q6CAI1	YALI0_D02585g
Q6CAI3	YALI0_D02519g
Q6CAI5	YALI0_D02475g
Q6CAI6	YALI0_D02453g
Q6CAI7	YALI0_A10527g YALI0_D02431g
Q6CAI8	YALI0_D02387g
Q6CAJ0	YALI0_D02343g
Q6CAJ2	YALI0_D02299g
Q6CAJ3	YALI0_D02277g
Q6CAJ4	YALI0_D02255g
Q6CAJ5	YALI0_D02233g
Q6CAJ6	YALI0_D02189g
Q6CAJ7	YALI0_D02167g
Q6CAJ9	YALI0_D02123g
Q6CAK2	YALI0_D02068g
Q6CAK3	YALI0_D02046g
Q6CAK5	YALI0_D02002g
Q6CAK6	YALI0_D01980g
Q6CAK7	YALI0_D01958g
Q6CAK8	YALI0_D01936g
Q6CAK9	YALI0_D01914g
Q6CAL0	YALI0_D01892g
Q6CAL1	YALI0_D01804g
Q6CAL2	YALI0_D01782g
Q6CAL3	YALI0_D01760g
Q6CAL4	YALI0_D01738g
Q6CAL5	YALI0_D01716g
Q6CAM1	YALI0_D01551g
Q6CAM2	YALI0_D01529g
Q6CAM3	YALI0_D01507g
Q6CAM5	YALI0_D01463g
Q6CAM6	YALI0_D01441g
Q6CAM7	YALI0_D01419g
Q6CAM9	YALI0_D01375g
Q6CAN3	YALI0_D01287g
Q6CAN5	YALI0_D01243g
Q6CAN6	YALI0_D01221g
Q6CAP0	YALI0_D01133g
Q6CAP1	YALI0_D01111g
Q6CAP5	YALI0_D01023g
Q6CAP6	YALI0_D01001g
Q6CAP7	YALI0_D00979g
Q6CAP8	YALI0_D00957g
Q6CAQ0	YALI0_D00913g
Q6CAQ2	YALI0_D00869g
Q6CAQ3	YALI0_D00847g
Q6CAQ4	YALI0_D00825g
Q6CAQ5	YALI0_D00803g
Q6CAQ6	YALI0_D00781g
Q6CAR0	YALI0_D00693g
Q6CAR1	YALI0_D00671g
Q6CAR2	YALI0_D00649g
Q6CAR5	YALI0_D00583g
Q6CAR7	YALI0_D00539g
Q6CAR8	YALI0_D00495g
Q6CAR9	YALI0_D00473g
Q6CAS0	YALI0_D00451g
Q6CAS2	YALI0_D00407g
Q6CAS3	YALI0_D00385g
Q6CAS4	YALI0_D00363g
Q6CAS5	YALI0_D00341g
Q6CAS6	YALI0_D00319g
Q6CAS7	YALI0_D00297g
Q6CAS9	YALI0_D00253g
Q6CAT1	YALI0_D00220g
Q6CAT2	YALI0_D00198g
Q6CAT4	YALI0_D00154g
Q6CAT6	YALI0_D00110g
Q6CAT7	YALI0_C24420g
Q6CAT8	YALI0_C24398g
Q6CAT9	YALI0_C24376g
Q6CAU1	YALI0_C24332g
Q6CAU3	YALI0_C24299g
Q6CAU4	YALI0_C24277g
Q6CAU6	YALI0_C24233g
Q6CAU7	YALI0_C24211g
Q6CAU8	YALI0_C24189g
Q6CAV1	YALI0_C24123g
Q6CAV3	YALI0_C24079g
Q6CAV5	YALI0_C24035g
Q6CAV6	YALI0_C24013g
Q6CAW0	YALI0_C23925g
Q6CAW1	YALI0_C23903g
Q6CAW2	YALI0_C23881g
Q6CAW4	YALI0_C23837g
Q6CAW7	YALI0_C23771g
Q6CAW9	YALI0_C23727g
Q6CAX0	YALI0_C23705g
Q6CAX6	YALI0_C23540g
Q6CAX7	YALI0_C23518g
Q6CAX8	YALI0_C23496g
Q6CAX9	YALI0_C23474g
Q6CAY0	YALI0_C23452g
Q6CAY1	YALI0_C23430g
Q6CAY5	YALI0_C23342g
Q6CAY7	YALI0_C23298g
Q6CAY8	YALI0_C23276g
Q6CAY9	YALI0_C23254g
Q6CAZ1	YALI0_C23224g
Q6CAZ2	YALI0_C23210g
Q6CAZ6	YALI0_C23122g
Q6CAZ7	YALI0_C23100g
Q6CAZ9	YALI0_C23056g
Q6CB01	YALI0_C22990g
Q6CB02	YALI0_C22968g
Q6CB03	YALI0_C22946g
Q6CB04	YALI0_C22924g
Q6CB06	YALI0_C22880g
Q6CB07	YALI0_C22858g
Q6CB08	YALI0_C22836g
Q6CB11	YALI0_C22748g
Q6CB12	YALI0_C22726g
Q6CB15	YALI0_C22660g
Q6CB16	YALI0_C22638g
Q6CB18	YALI0_C22594g
Q6CB19	YALI0_C22572g
Q6CB22	YALI0_C22506g
Q6CB24	YALI0_C22462g
Q6CB29	YALI0_C22363g
Q6CB32	YALI0_C22297g
Q6CB35	YALI0_C22231g
Q6CB36	YALI0_C22209g
Q6CB38	YALI0_C22165g
Q6CB39	YALI0_C22143g
Q6CB40	YALI0_C22121g
Q6CB42	YALI0_C22088g
Q6CB44	YALI0_C22044g
Q6CB45	YALI0_C22022g
Q6CB47	YALI0_C21978g
Q6CB48	YALI0_C21956g
Q6CB49	YALI0_C21934g
Q6CB50	YALI0_C21912g
Q6CB57	YALI0_C21758g
Q6CB58	YALI0_C21736g
Q6CB60	YALI0_C21670g
Q6CB63	YALI0_C21604g
Q6CB66	YALI0_C21538g
Q6CB67	YALI0_C21516g
Q6CB70	YALI0_C21450g
Q6CB71	YALI0_C21428g
Q6CB72	YALI0_C21406g
Q6CB73	YALI0_C21384g
Q6CB76	YALI0_C21318g
Q6CB77	YALI0_C21296g
Q6CB78	YALI0_C21274g
Q6CB79	YALI0_C21252g
Q6CB81	YALI0_C21219g
Q6CB83	YALI0_C21186g
Q6CB86	YALI0_C21131g
Q6CB87	YALI0_C21109g
Q6CB89	YALI0_C21065g
Q6CB91	YALI0_C21021g
Q6CB93	YALI0_C20977g
Q6CB94	YALI0_C20955g
Q6CB96	YALI0_C20911g
Q6CB98	YALI0_C20823g
Q6CB99	YALI0_C20801g
Q6CBA0	YALI0_C20779g
Q6CBA3	YALI0_C20713g
Q6CBA5	YALI0_C20669g
Q6CBA6	YALI0_C20647g
Q6CBA7	YALI0_C20625g
Q6CBA8	YALI0_C20471g
Q6CBB2	YALI0_C20383g
Q6CBB3	YALI0_C20361g
Q6CBB4	YALI0_C20339g
Q6CBB6	YALI0_C20295g
Q6CBB8	YALI0_C20265g
Q6CBB9	YALI0_C20251g
Q6CBC0	YALI0_C20229g
Q6CBC1	YALI0_C20207g
Q6CBC2	YALI0_C20141g
Q6CBC4	YALI0_C20097g
Q6CBC6	YALI0_C20053g
Q6CBC7	YALI0_C19987g
Q6CBC8	YALI0_C19965g
Q6CBC9	YALI0_C19943g
Q6CBD2	YALI0_C19866g
Q6CBD3	YALI0_C19844g
Q6CBD4	YALI0_C19822g
Q6CBD5	YALI0_C19800g
Q6CBD6	YALI0_C19778g
Q6CBD7	YALI0_C19756g
Q6CBD8	YALI0_C19734g
Q6CBE0	YALI0_C19690g
Q6CBE1	YALI0_C19682g
Q6CBE2	YALI0_C19668g
Q6CBE3	YALI0_C19646g
Q6CBE5	YALI0_C19602g
Q6CBE6	YALI0_C19580g
Q6CBE7	YALI0_C19558g
Q6CBE8	YALI0_C19448g
Q6CBE9	YALI0_C19426g
Q6CBF0	YALI0_C19404g
Q6CBF2	YALI0_C19360g
Q6CBF3	YALI0_C19338g
Q6CBF6	YALI0_C19283g
Q6CBF7	YALI0_C19261g
Q6CBF8	YALI0_C19239g
Q6CBF9	YALI0_C19217g
Q6CBG0	YALI0_C19195g
Q6CBG3	YALI0_C19107g
Q6CBG5	YALI0_C19063g
Q6CBG7	YALI0_C19019g
Q6CBH0	YALI0_C18821g
Q6CBH2	YALI0_C18777g
Q6CBH4	YALI0_C18733g
Q6CBH5	YALI0_C18711g
Q6CBH7	YALI0_C18667g
Q6CBH8	YALI0_C18645g
Q6CBI3	YALI0_C18491g
Q6CBI7	YALI0_C18403g
Q6CBJ2	YALI0_C18293g
Q6CBJ3	YALI0_C18263g
Q6CBJ4	YALI0_C18249g
Q6CBJ7	YALI0_C18183g
Q6CBJ9	YALI0_C18139g
Q6CBK0	YALI0_C18117g
Q6CBK4	YALI0_C18029g
Q6CBK5	YALI0_C17963g
Q6CBK7	YALI0_C17919g
Q6CBK8	YALI0_C17897g
Q6CBK9	YALI0_C17875g
Q6CBL0	YALI0_C17853g
Q6CBL2	YALI0_C17655g
Q6CBL3	YALI0_C17633g
Q6CBL4	YALI0_C17589g
Q6CBL5	YALI0_C17567g
Q6CBL6	YALI0_C17545g
Q6CBL7	YALI0_C17501g
Q6CBM1	YALI0_C17369g
Q6CBM3	YALI0_C17325g
Q6CBM4	YALI0_C17303g
Q6CBM5	YALI0_C17281g
Q6CBM6	YALI0_C17237g
Q6CBM7	YALI0_C17215g
Q6CBM8	YALI0_C17193g
Q6CBM9	YALI0_C17105g
Q6CBN0	YALI0_C17083g
Q6CBN2	YALI0_C17039g
Q6CBN3	YALI0_C17017g
Q6CBN6	YALI0_C16951g
Q6CBP0	YALI0_C16863g
Q6CBP1	YALI0_C16841g
Q6CBP3	YALI0_C16797g
Q6CBP5	YALI0_C16753g
Q6CBP6	YALI0_C16731g
Q6CBP7	YALI0_C16709g
Q6CBP8	YALI0_C16687g
Q6CBQ2	YALI0_C16599g
Q6CBQ4	YALI0_C16544g
Q6CBQ5	YALI0_C16522g
Q6CBQ6	YALI0_C16500g
Q6CBQ9	YALI0_C16434g
Q6CBR2	YALI0_C16368g
Q6CBR3	YALI0_C16346g
Q6CBR4	YALI0_C16269g
Q6CBR5	YALI0_C16247g
Q6CBR6	YALI0_C16225g
Q6CBR8	YALI0_C16181g
Q6CBS0	YALI0_C16148g
Q6CBS1	YALI0_C16126g
Q6CBS2	YALI0_C16049g
Q6CBS4	YALI0_C16005g
Q6CBS5	YALI0_C15939g
Q6CBS6	YALI0_C15917g
Q6CBT0	YALI0_C15829g
Q6CBT2	YALI0_C15785g
Q6CBT3	YALI0_C15741g
Q6CBT4	YALI0_C15719g
Q6CBT5	YALI0_C15653g
Q6CBT6	YALI0_C15609g
Q6CBT8	YALI0_C15576g
Q6CBU0	YALI0_C15532g
Q6CBU1	YALI0_C15488g
Q6CBU2	YALI0_C15466g
Q6CBU3	YALI0_C15444g
Q6CBU4	YALI0_C15422g
Q6CBU5	YALI0_C15400g
Q6CBU6	YALI0_C15378g
Q6CBU8	YALI0_C15334g
Q6CBU9	YALI0_C15304g
Q6CBV0	YALI0_C15290g
Q6CBV1	YALI0_C15268g
Q6CBV2	YALI0_C15246g
Q6CBV4	YALI0_C15202g
Q6CBV7	YALI0_C15136g
Q6CBV9	YALI0_C15092g
Q6CBW1	YALI0_C15048g
Q6CBW2	YALI0_C15026g
Q6CBW3	YALI0_C15004g
Q6CBW6	YALI0_C14872g
Q6CBW9	YALI0_C14784g
Q6CBX0	YALI0_C14762g
Q6CBX1	YALI0_C14740g
Q6CBX3	YALI0_C14696g
Q6CBX4	YALI0_C14674g
Q6CBX5	YALI0_C14652g
Q6CBX6	YALI0_C14630g
Q6CBX7	YALI0_C14608g
Q6CBX8	YALI0_C14586g
Q6CBX9	YALI0_C14564g
Q6CBY0	YALI0_C14542g
Q6CBY1	YALI0_C14520g
Q6CBY2	YALI0_C14498g
Q6CBY3	YALI0_C14476g
Q6CBY6	YALI0_C14410g
Q6CBY7	YALI0_C14388g
Q6CBY9	YALI0_C14322g
Q6CBZ1	YALI0_C14234g
Q6CBZ3	YALI0_C14168g
Q6CBZ4	YALI0_C14146g
Q6CBZ5	YALI0_C14124g
Q6CBZ6	YALI0_C14058g
Q6CBZ8	YALI0_C14014g
Q6CBZ9	YALI0_C13992g
Q6CC00	YALI0_C13970g
Q6CC03	YALI0_C13882g
Q6CC04	YALI0_C13860g
Q6CC05	YALI0_C13838g
Q6CC07	YALI0_C13794g
Q6CC08	YALI0_C13750g
Q6CC09	YALI0_C13728g
Q6CC10	YALI0_C13706g
Q6CC12	YALI0_C13596g
Q6CC13	YALI0_C13574g
Q6CC14	YALI0_C13552g
Q6CC16	YALI0_C13508g
Q6CC19	YALI0_C13442g
Q6CC20	YALI0_C13420g
Q6CC23	YALI0_C13332g
Q6CC25	YALI0_C13244g
Q6CC26	YALI0_C13178g
Q6CC29	YALI0_C13024g
Q6CC30	YALI0_C13002g
Q6CC31	YALI0_C12980g
Q6CC33	YALI0_C12947g
Q6CC35	YALI0_C12881g
Q6CC40	YALI0_C12727g
Q6CC44	YALI0_C12595g
Q6CC45	YALI0_C12573g
Q6CC46	YALI0_C12551g
Q6CC48	YALI0_C12518g
Q6CC49	YALI0_C12496g
Q6CC53	YALI0_C12408g
Q6CC56	YALI0_C12342g
Q6CC58	YALI0_C12254g
Q6CC59	YALI0_C12232g
Q6CC60	YALI0_C12210g
Q6CC61	YALI0_C12188g
Q6CC62	YALI0_C12166g
Q6CC67	YALI0_C12034g
Q6CC68	YALI0_C12012g
Q6CC69	YALI0_C11968g
Q6CC73	YALI0_C11836g
Q6CC74	YALI0_C11825g
Q6CC76	YALI0_C11781g
Q6CC78	YALI0_C11693g
Q6CC81	YALI0_C11627g
Q6CC85	YALI0_C11539g
Q6CC86	YALI0_C11517g
Q6CC87	YALI0_C11495g
Q6CC88	YALI0_C11473g
Q6CC89	YALI0_C11451g
Q6CC94	YALI0_C11341g
Q6CC95	YALI0_C11319g
Q6CC97	YALI0_C11275g
Q6CC98	YALI0_C11253g
Q6CCA0	YALI0_C11209g
Q6CCA1	YALI0_C11165g
Q6CCA5	YALI0_C11077g
Q6CCA6	YALI0_C11055g
Q6CCA8	YALI0_C11011g
Q6CCA9	YALI0_C10989g
Q6CCB2	YALI0_C10923g
Q6CCB5	YALI0_C03498g YALI0_C10868g YALI0_C19305g YALI0_C19888g YALI0_F03245g
Q6CCB6	YALI0_C10846g
Q6CCB7	YALI0_C10824g
Q6CCB8	YALI0_C10802g
Q6CCC0	YALI0_C10758g
Q6CCC1	YALI0_C10736g
Q6CCC2	YALI0_C10714g
Q6CCC3	YALI0_C10692g
Q6CCC4	YALI0_C10670g
Q6CCC6	YALI0_C10626g
Q6CCC9	YALI0_C10538g
Q6CCD1	YALI0_C10494g
Q6CCD2	YALI0_C10472g
Q6CCD3	YALI0_C10450g
Q6CCD4	YALI0_C10428g
Q6CCD6	YALI0_C10311g
Q6CCD7	YALI0_C10274g
Q6CCD8	YALI0_C10252g
Q6CCE0	YALI0_C10208g
Q6CCE1	YALI0_C10142g
Q6CCE2	YALI0_C10120g
Q6CCE4	YALI0_C10076g
Q6CCE5	YALI0_C10054g
Q6CCE7	YALI0_C10010g
Q6CCE9	YALI0_C09966g
Q6CCF3	YALI0_C09889g
Q6CCF4	YALI0_C09845g
Q6CCF5	YALI0_C09823g
Q6CCF7	YALI0_C09779g
Q6CCF9	YALI0_C09735g
Q6CCG3	YALI0_C09614g
Q6CCG4	YALI0_C09592g
Q6CCG5	YALI0_C09570g
Q6CCG7	YALI0_C09526g
Q6CCG8	YALI0_C09504g
Q6CCG9	YALI0_C09482g
Q6CCH2	YALI0_C09394g
Q6CCH3	YALI0_C09372g
Q6CCH5	YALI0_C09328g
Q6CCH6	YALI0_C09284g
Q6CCH7	YALI0_C09262g
Q6CCH8	YALI0_C09240g
Q6CCH9	YALI0_C09232g
Q6CCI2	YALI0_C09185g
Q6CCI3	YALI0_C09163g
Q6CCI5	YALI0_C09119g
Q6CCI6	YALI0_C09031g
Q6CCI7	YALI0_C09009g
Q6CCI8	YALI0_C08987g
Q6CCI9	YALI0_C08965g
Q6CCJ1	YALI0_C08943g
Q6CCJ2	YALI0_C08921g
Q6CCJ5	YALI0_C08855g
Q6CCJ6	YALI0_C08833g
Q6CCJ9	YALI0_C08767g
Q6CCK0	YALI0_C08745g
Q6CCK1	YALI0_C08723g
Q6CCK3	YALI0_C08679g
Q6CCK4	YALI0_C08657g
Q6CCK5	YALI0_C08635g
Q6CCK6	YALI0_C08613g
Q6CCK8	YALI0_C08569g
Q6CCL0	YALI0_C08481g
Q6CCL1	YALI0_C08473g
Q6CCL2	YALI0_C08459g
Q6CCL3	YALI0_C08437g
Q6CCL4	YALI0_C08415g
Q6CCL5	YALI0_C08393g
Q6CCL6	YALI0_C08371g
Q6CCL7	YALI0_C08349g
Q6CCL8	YALI0_C08327g
Q6CCM0	YALI0_C08283g
Q6CCM3	YALI0_C08228g
Q6CCM5	YALI0_C08206g
Q6CCM6	YALI0_C08184g
Q6CCM7	YALI0_C08140g
Q6CCM9	YALI0_C08096g
Q6CCN2	YALI0_C08030g
Q6CCN3	YALI0_C07975g
Q6CCN5	YALI0_C07931g
Q6CCN6	YALI0_C07909g
Q6CCN7	YALI0_C07887g
Q6CCN8	YALI0_C07865g
Q6CCN9	YALI0_C07843g
Q6CCP1	YALI0_C07777g
Q6CCP3	YALI0_C07744g
Q6CCP4	YALI0_C07722g
Q6CCP6	YALI0_C07678g
Q6CCP7	YALI0_C07656g
Q6CCP8	YALI0_C07634g
Q6CCP9	YALI0_C07612g
Q6CCQ1	YALI0_C07568g
Q6CCQ2	YALI0_C07546g
Q6CCQ8	YALI0_C07414g
Q6CCQ9	YALI0_C07348g
Q6CCR2	YALI0_C07282g
Q6CCR3	YALI0_C07260g
Q6CCR4	YALI0_C07238g
Q6CCR5	YALI0_C07194g
Q6CCR9	YALI0_C07062g
Q6CCS0	YALI0_C07040g
Q6CCS2	YALI0_C06996g
Q6CCS3	YALI0_C06974g
Q6CCS5	YALI0_C06930g
Q6CCS6	YALI0_C06908g
Q6CCS8	YALI0_C06864g
Q6CCS9	YALI0_C06842g
Q6CCT0	YALI0_C06820g
Q6CCT3	YALI0_C06754g
Q6CCT4	YALI0_C06732g
Q6CCT5	YALI0_C06710g
Q6CCT7	YALI0_C06622g
Q6CCT8	YALI0_C06600g
Q6CCT9	YALI0_C06578g
Q6CCU0	YALI0_C06556g
Q6CCU1	YALI0_C06534g
Q6CCU2	YALI0_C06512g
Q6CCU5	YALI0_C06446g
Q6CCU6	YALI0_C06424g
Q6CCU9	YALI0_C06325g
Q6CCV1	YALI0_C06281g
Q6CCV2	YALI0_C06259g
Q6CCV3	YALI0_C06237g
Q6CCV5	YALI0_C06193g
Q6CCV6	YALI0_C06171g
Q6CCV8	YALI0_C06127g
Q6CCV9	YALI0_C06105g
Q6CCW3	YALI0_C06017g
Q6CCW4	YALI0_C05995g
Q6CCW5	YALI0_C05973g
Q6CCW7	YALI0_C05929g
Q6CCW8	YALI0_C05907g
Q6CCW9	YALI0_C05885g
Q6CCX0	YALI0_C05863g
Q6CCX1	YALI0_C05841g
Q6CCX2	YALI0_C05819g
Q6CCX3	YALI0_C05797g
Q6CCX6	YALI0_C05731g
Q6CCX7	YALI0_C05709g
Q6CCX8	YALI0_C05687g
Q6CCY0	YALI0_C05643g
Q6CCY3	YALI0_C05577g
Q6CCY4	YALI0_C05555g
Q6CCY6	YALI0_C05511g
Q6CCY8	YALI0_C05467g
Q6CCZ3	YALI0_C05324g
Q6CCZ7	YALI0_C05236g
Q6CCZ9	YALI0_C05148g
Q6CD00	YALI0_C05126g
Q6CD01	YALI0_C05104g
Q6CD02	YALI0_C05082g
Q6CD03	YALI0_C05060g
Q6CD05	YALI0_C04928g
Q6CD06	YALI0_C04906g
Q6CD07	YALI0_C04884g
Q6CD09	YALI0_C04796g
Q6CD11	YALI0_C04730g
Q6CD12	YALI0_C04620g
Q6CD15	YALI0_C04565g
Q6CD16	YALI0_C04543g
Q6CD18	YALI0_C04499g
Q6CD19	YALI0_C04477g
Q6CD20	YALI0_C04455g
Q6CD22	YALI0_C04411g
Q6CD23	YALI0_C04389g
Q6CD25	YALI0_C04345g
Q6CD26	YALI0_C04323g
Q6CD27	YALI0_C04301g
Q6CD28	YALI0_C04279g
Q6CD29	YALI0_C04257g
Q6CD30	YALI0_C04235g
Q6CD31	YALI0_C04213g
Q6CD34	YALI0_C04158g
Q6CD35	YALI0_C04136g
Q6CD36	YALI0_C04114g
Q6CD37	YALI0_C04092g
Q6CD38	YALI0_C04070g
Q6CD39	YALI0_C04048g
Q6CD40	YALI0_C04026g
Q6CD43	YALI0_C03916g
Q6CD44	YALI0_C03894g
Q6CD45	YALI0_C03872g
Q6CD46	YALI0_C03850g
Q6CD47	YALI0_C03828g
Q6CD48	YALI0_C03806g
Q6CD51	YALI0_C03718g
Q6CD52	YALI0_C03696g
Q6CD54	YALI0_C03652g
Q6CD55	YALI0_C03630g
Q6CD57	YALI0_C03586g
Q6CD58	YALI0_C03564g
Q6CD59	YALI0_C03542g
Q6CD60	YALI0_C03520g
Q6CD62	YALI0_C03487g YALI0_C10879g YALI0_C19316g YALI0_C19899g YALI0_F03256g
Q6CD63	YALI0_C03465g
Q6CD64	YALI0_C03443g
Q6CD66	YALI0_C03399g
Q6CD70	YALI0_C03267g
Q6CD71	YALI0_C03245g
Q6CD73	YALI0_C03201g
Q6CD74	YALI0_C03179g
Q6CD75	YALI0_C03135g
Q6CD76	YALI0_C03091g
Q6CD78	YALI0_C03047g
Q6CD79	YALI0_C03025g
